ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,43952,2,NIFTY,NIFTY2140815900PE,OPTIDX,NIFTY-OPTIDX,2109800043952,2104.8,442,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,15900,4
NSEFO,46818,2,NIFTY,NIFTY23DEC11500CE,OPTIDX,NIFTY-OPTIDX,2336200046818,5891.55,4065.65,5001,0.05,75,-1,Nifty 50,2023-12-28T14:30:00,11500,3
NSEFO,48930,2,BANKNIFTY,BANKNIFTY21MAR30900CE,OPTIDX,BANKNIFTY-OPTIDX,2108400048930,7941.55,1267.25,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,30900,3
NSEFO,55781,2,BANKNIFTY,BANKNIFTY21DEC35000PE,OPTIDX,BANKNIFTY-OPTIDX,2136400055781,5107.8,2200.5,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,35000,4
NSEFO,43035,2,BANKNIFTY,BANKNIFTY2140834500PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043035,2761.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,34500,4
NSEFO,64314,2,NIFTY,NIFTY21FEB14250CE,OPTIDX,NIFTY-OPTIDX,2105600064314,1414.55,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,14250,3
NSEFO,49037,2,NIFTY,NIFTY21MAR12600CE,OPTIDX,NIFTY-OPTIDX,2108400049037,3189.7,1061.1,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,12600,3
NSEFO,56565,2,NIFTY,NIFTY21MAR16100CE,OPTIDX,NIFTY-OPTIDX,2108400056565,196.3,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16100,3
NSEFO,39569,2,BANKNIFTY,BANKNIFTY2131838900PE,OPTIDX,BANKNIFTY-OPTIDX,2107700039569,6810.45,724.65,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38900,4
NSEFO,39271,2,NIFTY,NIFTY21DEC13500CE,OPTIDX,NIFTY-OPTIDX,2136400039271,2735.05,1167.95,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,13500,3
NSEFO,59618,2,NIFTY,NIFTY2140114450PE,OPTIDX,NIFTY-OPTIDX,2109100059618,755.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,14450,4
NSEFO,59575,2,BANKNIFTY,BANKNIFTY2142236500CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059575,3270.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,36500,3
NSEFO,62761,2,BANKNIFTY,BANKNIFTY21FEB31800PE,OPTIDX,BANKNIFTY-OPTIDX,2105600062761,24.85,5.95,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,31800,4
NSEFO,38518,2,BANKNIFTY,BANKNIFTY2131838400PE,OPTIDX,BANKNIFTY-OPTIDX,2107700038518,6250.2,434.1,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38400,4
NSEFO,58578,2,BANKNIFTY,BANKNIFTY2140130000CE,OPTIDX,BANKNIFTY-OPTIDX,2109100058578,8921.4,2074,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,30000,3
NSEFO,60102,2,NIFTY,NIFTY2142213700CE,OPTIDX,NIFTY-OPTIDX,2111200060102,2072.05,405.15,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,13700,3
NSEFO,60332,2,NIFTY,NIFTY2142216400PE,OPTIDX,NIFTY-OPTIDX,2111200060332,2600.2,837.8,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,16400,4
NSEFO,41611,2,BANKNIFTY,BANKNIFTY2131034100CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041611,4270.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,34100,3
NSEFO,53380,2,NIFTY,NIFTY2141515000PE,OPTIDX,NIFTY-OPTIDX,2110500053380,1251.1,69.5,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15000,4
NSEFO,58603,2,BANKNIFTY,BANKNIFTY2140131200PE,OPTIDX,BANKNIFTY-OPTIDX,2109100058603,814.25,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,31200,4
NSEFO,55113,2,NIFTY,NIFTY23DEC18000CE,OPTIDX,NIFTY-OPTIDX,2336200055113,2439.2,1311.3,5001,0.05,75,-1,Nifty 50,2023-12-28T14:30:00,18000,3
NSEFO,43940,2,NIFTY,NIFTY2140815750CE,OPTIDX,NIFTY-OPTIDX,2109800043940,457.4,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,15750,3
NSEFO,44836,2,BANKNIFTY,BANKNIFTY2131839600CE,OPTIDX,BANKNIFTY-OPTIDX,2107700044836,726.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,39600,3
NSEFO,66479,2,NIFTY,NIFTY21APR12350PE,OPTIDX,NIFTY-OPTIDX,2111900066479,89,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12350,4
NSEFO,56546,2,NIFTY,NIFTY2131815850PE,OPTIDX,NIFTY-OPTIDX,2107700056546,2099.15,265.65,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,15850,4
NSEFO,48119,2,BANKNIFTY,BANKNIFTY2130431500PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048119,207.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,31500,4
NSEFO,63275,2,NIFTY,NIFTY2140112500PE,OPTIDX,NIFTY-OPTIDX,2109100063275,42.75,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,12500,4
NSEFO,35096,2,NIFTY,NIFTY24JUN11000PE,OPTIDX,NIFTY-OPTIDX,2417900035096,603.9,284.9,5001,0.05,75,-1,Nifty 50,2024-06-27T14:30:00,11000,4
NSEFO,43155,2,BANKNIFTY,BANKNIFTY2140837900PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043155,5721.05,772.35,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,37900,4
NSEFO,65236,2,BANKNIFTY,BANKNIFTY21APR29500CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065236,9517.7,2906.8,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,29500,3
NSEFO,44971,2,BANKNIFTY,BANKNIFTY2140839200CE,OPTIDX,BANKNIFTY-OPTIDX,2109800044971,1503.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,39200,3
NSEFO,48173,2,NIFTY,NIFTY2130412600PE,OPTIDX,NIFTY-OPTIDX,2106300048173,3.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,12600,4
NSEFO,44226,2,NIFTY,NIFTY21JUN11000CE,OPTIDX,NIFTY-OPTIDX,2117500044226,4903.9,2776.1,5001,0.05,75,-1,Nifty 50,2021-06-24T14:30:00,11000,3
NSEFO,48091,2,BANKNIFTY,BANKNIFTY2130430700PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048091,73.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,30700,4
NSEFO,39921,2,NIFTY,NIFTY21APR16150PE,OPTIDX,NIFTY-OPTIDX,2111900039921,2340.15,698.85,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16150,4
NSEFO,65429,2,BANKNIFTY,BANKNIFTY21APR32300PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065429,1765.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,32300,4
NSEFO,48229,2,NIFTY,NIFTY2130414000PE,OPTIDX,NIFTY-OPTIDX,2106300048229,202,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,14000,4
NSEFO,39598,2,NIFTY,NIFTY21DEC11300PE,OPTIDX,NIFTY-OPTIDX,2136400039598,232.8,0.3,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,11300,4
NSEFO,62755,2,BANKNIFTY,BANKNIFTY21FEB31700PE,OPTIDX,BANKNIFTY-OPTIDX,2105600062755,23.4,8.3,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,31700,4
NSEFO,59585,2,BANKNIFTY,BANKNIFTY2142236800CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059585,3082.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,36800,3
NSEFO,55231,2,BANKNIFTY,BANKNIFTY21MAR23000PE,OPTIDX,BANKNIFTY-OPTIDX,2108400055231,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,23000,4
NSEFO,36921,2,BANKNIFTY,BANKNIFTY2140135600CE,OPTIDX,BANKNIFTY-OPTIDX,2109100036921,3400.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,35600,3
NSEFO,36801,2,BANKNIFTY,BANKNIFTY21FEB35700PE,OPTIDX,BANKNIFTY-OPTIDX,2105600036801,3012.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,35700,4
NSEFO,43490,2,NIFTY,NIFTY21FEB16550PE,OPTIDX,NIFTY-OPTIDX,2105600043490,2963.15,773.85,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,16550,4
NSEFO,43996,2,NIFTY,NIFTY2142213250CE,OPTIDX,NIFTY-OPTIDX,2111200043996,2574.05,730.85,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,13250,3
NSEFO,36203,2,NIFTY,NIFTY2131812950PE,OPTIDX,NIFTY-OPTIDX,2107700036203,46.85,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,12950,4
NSEFO,66641,2,NIFTY,NIFTY21APR14650CE,OPTIDX,NIFTY-OPTIDX,2111900066641,1271.3,62.6,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14650,3
NSEFO,53124,2,BANKNIFTY,BANKNIFTY21FEB35400CE,OPTIDX,BANKNIFTY-OPTIDX,2105600053124,2129.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,35400,3
NSEFO,43358,2,NIFTY,NIFTY21MAR14500CE,OPTIDX,NIFTY-OPTIDX,2108400043358,1163.15,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14500,3
NSEFO,48789,2,NIFTY,NIFTY21SEP13500CE,OPTIDX,NIFTY-OPTIDX,2127300048789,2755.55,1173.75,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,13500,3
NSEFO,36904,2,BANKNIFTY,BANKNIFTY2140135300CE,OPTIDX,BANKNIFTY-OPTIDX,2109100036904,3638.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,35300,3
NSEFO,41673,2,BANKNIFTY,BANKNIFTY2131837500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700041673,5252.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,37500,4
NSEFO,59760,2,BANKNIFTY,BANKNIFTY2142238300CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059760,2255.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,38300,3
NSEFO,55037,2,BANKNIFTY,BANKNIFTY2131832500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055037,1018.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,32500,4
NSEFO,42008,2,NIFTY,NIFTY21MAR16200PE,OPTIDX,NIFTY-OPTIDX,2108400042008,2457.8,560.6,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16200,4
NSEFO,54569,2,BANKNIFTY,BANKNIFTY2131830000PE,OPTIDX,BANKNIFTY-OPTIDX,2107700054569,236.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,30000,4
NSEFO,56537,2,NIFTY,NIFTY2131815750PE,OPTIDX,NIFTY-OPTIDX,2107700056537,1986.95,202.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,15750,4
NSEFO,48207,2,NIFTY,NIFTY2130413450PE,OPTIDX,NIFTY-OPTIDX,2106300048207,44.7,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13450,4
NSEFO,53382,2,NIFTY,NIFTY2141515050PE,OPTIDX,NIFTY-OPTIDX,2110500053382,1294.1,85.6,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15050,4
NSEFO,44056,2,NIFTY,NIFTY23JUN12500CE,OPTIDX,NIFTY-OPTIDX,2318000044056,4886.15,3168.45,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,12500,3
NSEFO,38652,2,BANKNIFTY,BANKNIFTY2130434700CE,OPTIDX,BANKNIFTY-OPTIDX,2106300038652,3342.7,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,34700,3
NSEFO,43501,2,NIFTY,NIFTY2130416500CE,OPTIDX,NIFTY-OPTIDX,2106300043501,12.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,16500,3
NSEFO,42825,2,BANKNIFTY,BANKNIFTY2131037900PE,OPTIDX,BANKNIFTY-OPTIDX,2106900042825,5760.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,37900,4
NSEFO,45989,2,NIFTY,NIFTY21JUN10000PE,OPTIDX,NIFTY-OPTIDX,2117500045989,8.2,0.05,5001,0.05,75,-1,Nifty 50,2021-06-24T14:30:00,10000,4
NSEFO,48992,2,BANKNIFTY,BANKNIFTY21MAR33400PE,OPTIDX,BANKNIFTY-OPTIDX,2108400048992,1593.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,33400,4
NSEFO,48165,2,NIFTY,NIFTY2130412400PE,OPTIDX,NIFTY-OPTIDX,2106300048165,3.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,12400,4
NSEFO,43128,2,BANKNIFTY,BANKNIFTY2140837300PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043128,5140.45,507.55,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,37300,4
NSEFO,43818,2,NIFTY,NIFTY2140814650PE,OPTIDX,NIFTY-OPTIDX,2109800043818,940.7,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,14650,4
NSEFO,60303,2,NIFTY,NIFTY2142215700CE,OPTIDX,NIFTY-OPTIDX,2111200060303,581.9,0.05,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,15700,3
NSEFO,65239,2,BANKNIFTY,BANKNIFTY21APR29600PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065239,728.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,29600,4
NSEFO,43717,2,NIFTY,NIFTY2140813950CE,OPTIDX,NIFTY-OPTIDX,2109800043717,1777.25,186.25,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,13950,3
NSEFO,42842,2,BANKNIFTY,BANKNIFTY2131038300PE,OPTIDX,BANKNIFTY-OPTIDX,2106900042842,6233.25,59.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,38300,4
NSEFO,49148,2,NIFTY,NIFTY21MAR15250PE,OPTIDX,NIFTY-OPTIDX,2108400049148,1403.35,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,15250,4
NSEFO,66648,2,NIFTY,NIFTY21APR14700PE,OPTIDX,NIFTY-OPTIDX,2111900066648,993.55,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14700,4
NSEFO,62248,2,BANKNIFTY,BANKNIFTY2140127400CE,OPTIDX,BANKNIFTY-OPTIDX,2109100062248,11683.25,4297.95,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,27400,3
NSEFO,36867,2,BANKNIFTY,BANKNIFTY2131835600PE,OPTIDX,BANKNIFTY-OPTIDX,2107700036867,3287.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,35600,4
NSEFO,65436,2,BANKNIFTY,BANKNIFTY21APR32500CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065436,6562.4,1095.4,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,32500,3
NSEFO,36836,2,BANKNIFTY,BANKNIFTY2130436100PE,OPTIDX,BANKNIFTY-OPTIDX,2106300036836,3557.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,36100,4
NSEFO,64309,2,NIFTY,NIFTY21FEB14200PE,OPTIDX,NIFTY-OPTIDX,2105600064309,128.1,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,14200,4
NSEFO,62103,2,BANKNIFTY,BANKNIFTY2131027300PE,OPTIDX,BANKNIFTY-OPTIDX,2106900062103,4.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,27300,4
NSEFO,41679,2,NIFTY,NIFTY2131012750PE,OPTIDX,NIFTY-OPTIDX,2106900041679,9.1,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,12750,4
NSEFO,46598,2,NIFTY,NIFTY2130415450PE,OPTIDX,NIFTY-OPTIDX,2106300046598,1718.55,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15450,4
NSEFO,49080,2,NIFTY,NIFTY21MAR13600CE,OPTIDX,NIFTY-OPTIDX,2108400049080,2107.6,267.5,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,13600,3
NSEFO,45856,2,NIFTY,NIFTY24JUN17000CE,OPTIDX,NIFTY-OPTIDX,2417900045856,3167.05,1882.15,5001,0.05,75,-1,Nifty 50,2024-06-27T14:30:00,17000,3
NSEFO,48214,2,NIFTY,NIFTY2130413650CE,OPTIDX,NIFTY-OPTIDX,2106300048214,2081,16.3,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13650,3
NSEFO,49048,2,NIFTY,NIFTY21MAR12800PE,OPTIDX,NIFTY-OPTIDX,2108400049048,86.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,12800,4
NSEFO,41772,2,NIFTY,NIFTY2131013700PE,OPTIDX,NIFTY-OPTIDX,2106900041772,149.9,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,13700,4
NSEFO,39321,2,BANKNIFTY,BANKNIFTY21FEB36300PE,OPTIDX,BANKNIFTY-OPTIDX,2105600039321,4053.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,36300,4
NSEFO,48258,2,NIFTY,NIFTY2130414600CE,OPTIDX,NIFTY-OPTIDX,2106300048258,871.6,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,14600,3
NSEFO,43034,2,BANKNIFTY,BANKNIFTY2140834500CE,OPTIDX,BANKNIFTY-OPTIDX,2109800043034,4458.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,34500,3
NSEFO,35104,2,NIFTY,NIFTY25DEC11000CE,OPTIDX,NIFTY-OPTIDX,2535800035104,7217.2,5342.5,5001,0.05,75,-1,Nifty 50,2025-12-24T14:30:00,11000,3
NSEFO,48192,2,NIFTY,NIFTY2130413100CE,OPTIDX,NIFTY-OPTIDX,2106300048192,2678.1,504.4,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13100,3
NSEFO,45864,2,NIFTY,NIFTY21DEC9200PE,OPTIDX,NIFTY-OPTIDX,2136400045864,33.35,0.05,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,9200,4
NSEFO,42028,2,NIFTY,NIFTY2140116300CE,OPTIDX,NIFTY-OPTIDX,2109100042028,214.75,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,16300,3
NSEFO,62156,2,BANKNIFTY,BANKNIFTY2131027900CE,OPTIDX,BANKNIFTY-OPTIDX,2106900062156,11176.9,3642,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,27900,3
NSEFO,39647,2,NIFTY,NIFTY23JUN16000CE,OPTIDX,NIFTY-OPTIDX,2318000039647,2873.15,1585.85,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,16000,3
NSEFO,44936,2,BANKNIFTY,BANKNIFTY2140139600PE,OPTIDX,BANKNIFTY-OPTIDX,2109100044936,7470.6,1551,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,39600,4
