ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,42078,2,NIFTY,NIFTY25DEC17500CE,OPTIDX,NIFTY-OPTIDX,2535800042078,4324.05,2850.65,5001,0.05,75,-1,Nifty 50,2025-12-24T14:30:00,17500,3
NSEFO,45943,2,NIFTY,NIFTY21JUN8500PE,OPTIDX,NIFTY-OPTIDX,2117500045943,3.05,0.05,5001,0.05,75,-1,Nifty 50,2021-06-24T14:30:00,8500,4
NSEFO,48226,2,NIFTY,NIFTY2130413950CE,OPTIDX,NIFTY-OPTIDX,2106300048226,2360.3,226.2,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13950,3
NSEFO,62162,2,BANKNIFTY,BANKNIFTY2131827300CE,OPTIDX,BANKNIFTY-OPTIDX,2107700062162,13656.85,5750.65,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,27300,3
NSEFO,49012,2,BANKNIFTY,BANKNIFTY21DEC24000PE,OPTIDX,BANKNIFTY-OPTIDX,2136400049012,623.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,24000,4
NSEFO,56397,2,NIFTY,NIFTY2131814100PE,OPTIDX,NIFTY-OPTIDX,2107700056397,235.3,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14100,4
NSEFO,42926,2,BANKNIFTY,BANKNIFTY21FEB33300PE,OPTIDX,BANKNIFTY-OPTIDX,2105600042926,183.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,33300,4
NSEFO,40571,2,NIFTY,NIFTY21DEC10800PE,OPTIDX,NIFTY-OPTIDX,2136400040571,121.85,0.05,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,10800,4
NSEFO,62073,2,BANKNIFTY,BANKNIFTY21FEB29300PE,OPTIDX,BANKNIFTY-OPTIDX,2105600062073,6.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,29300,4
NSEFO,43378,2,NIFTY,NIFTY23JUN14000PE,OPTIDX,NIFTY-OPTIDX,2318000043378,1322.25,706.95,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,14000,4
NSEFO,48051,2,BANKNIFTY,BANKNIFTY2130429500PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048051,12.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,29500,4
NSEFO,47463,2,BANKNIFTY,BANKNIFTY2121830800PE,OPTIDX,BANKNIFTY-OPTIDX,2104900047463,4.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-18T14:30:00,30800,4
NSEFO,36943,2,BANKNIFTY,BANKNIFTY21APR33800PE,OPTIDX,BANKNIFTY-OPTIDX,2111900036943,1925.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,33800,4
NSEFO,55491,2,BANKNIFTY,BANKNIFTY21SEP37000CE,OPTIDX,BANKNIFTY-OPTIDX,2127300055491,6728.8,2053.6,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,37000,3
NSEFO,96120,2,NIFTY,NIFTY21MAR9000PE,OPTIDX,NIFTY-OPTIDX,2108400096120,6,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,9000,4
NSEFO,48990,2,BANKNIFTY,BANKNIFTY21MAR33400CE,OPTIDX,BANKNIFTY-OPTIDX,2108400048990,7197.1,790.5,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,33400,3
NSEFO,55361,2,BANKNIFTY,BANKNIFTY21JUN37000PE,OPTIDX,BANKNIFTY-OPTIDX,2117500055361,4484.9,1037.2,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,37000,4
NSEFO,66558,2,NIFTY,NIFTY21APR14150CE,OPTIDX,NIFTY-OPTIDX,2111900066558,2235.2,517.1,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14150,3
NSEFO,58722,2,BANKNIFTY,BANKNIFTY2140133200PE,OPTIDX,BANKNIFTY-OPTIDX,2109100058722,1171.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,33200,4
NSEFO,40085,2,NIFTY,NIFTY24JUN15000PE,OPTIDX,NIFTY-OPTIDX,2417900040085,1850.7,1172.9,5001,0.05,75,-1,Nifty 50,2024-06-27T14:30:00,15000,4
NSEFO,53497,2,NIFTY,NIFTY2141515700CE,OPTIDX,NIFTY-OPTIDX,2110500053497,900.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15700,3
NSEFO,49075,2,NIFTY,NIFTY21MAR13400PE,OPTIDX,NIFTY-OPTIDX,2108400049075,101.4,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,13400,4
NSEFO,42042,2,NIFTY,NIFTY21APR16300PE,OPTIDX,NIFTY-OPTIDX,2111900042042,2006.1,492.5,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16300,4
NSEFO,39594,2,BANKNIFTY,BANKNIFTY2140138900PE,OPTIDX,BANKNIFTY-OPTIDX,2109100039594,5235.75,422.45,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,38900,4
NSEFO,60020,2,NIFTY,NIFTY2140116100PE,OPTIDX,NIFTY-OPTIDX,2109100060020,1798.65,237.95,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,16100,4
NSEFO,62247,2,BANKNIFTY,BANKNIFTY2140127300PE,OPTIDX,BANKNIFTY-OPTIDX,2109100062247,55.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,27300,4
NSEFO,47751,2,NIFTY,NIFTY21FEB15250PE,OPTIDX,NIFTY-OPTIDX,2105600047751,757.7,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,15250,4
NSEFO,43080,2,BANKNIFTY,BANKNIFTY2140835700PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043080,2697.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,35700,4
NSEFO,52032,2,BANKNIFTY,BANKNIFTY2141534000PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052032,1808.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,34000,4
NSEFO,49112,2,NIFTY,NIFTY21MAR14400CE,OPTIDX,NIFTY-OPTIDX,2108400049112,1829.05,109.55,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14400,3
NSEFO,43581,2,NIFTY,NIFTY21FEB16350PE,OPTIDX,NIFTY-OPTIDX,2105600043581,2213.1,48.1,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,16350,4
NSEFO,50400,2,NIFTY,NIFTY21FEB16050CE,OPTIDX,NIFTY-OPTIDX,2105600050400,129.1,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,16050,3
NSEFO,61803,2,BANKNIFTY,BANKNIFTY21FEB27700PE,OPTIDX,BANKNIFTY-OPTIDX,2105600061803,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,27700,4
NSEFO,38725,2,BANKNIFTY,BANKNIFTY21MAR38700PE,OPTIDX,BANKNIFTY-OPTIDX,2108400038725,4987.4,163.8,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,38700,4
NSEFO,53509,2,NIFTY,NIFTY2141515750CE,OPTIDX,NIFTY-OPTIDX,2110500053509,869.9,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15750,3
NSEFO,43650,2,NIFTY,NIFTY21MAR16400CE,OPTIDX,NIFTY-OPTIDX,2108400043650,295,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16400,3
NSEFO,66634,2,NIFTY,NIFTY21APR14550CE,OPTIDX,NIFTY-OPTIDX,2111900066634,1866.65,317.55,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14550,3
NSEFO,39530,2,BANKNIFTY,BANKNIFTY2130438900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300039530,5126.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,38900,4
NSEFO,47381,2,BANKNIFTY,BANKNIFTY2121829000CE,OPTIDX,BANKNIFTY-OPTIDX,2104900047381,11881.75,3946.95,2501,0.05,25,-1,Nifty Bank,2021-02-18T14:30:00,29000,3
NSEFO,42799,2,BANKNIFTY,BANKNIFTY2130437900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300042799,3959.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,37900,4
NSEFO,59543,2,NIFTY,NIFTY2140113200PE,OPTIDX,NIFTY-OPTIDX,2109100059543,87.85,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13200,4
NSEFO,47733,2,NIFTY,NIFTY2121814900PE,OPTIDX,NIFTY-OPTIDX,2104900047733,98.2,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,14900,4
NSEFO,45011,2,NIFTY,NIFTY2121811850PE,OPTIDX,NIFTY-OPTIDX,2104900045011,3.25,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,11850,4
NSEFO,37120,2,BANKNIFTY,BANKNIFTY2131828700PE,OPTIDX,BANKNIFTY-OPTIDX,2107700037120,52.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,28700,4
NSEFO,59661,2,NIFTY,NIFTY2140114900CE,OPTIDX,NIFTY-OPTIDX,2109100059661,1413.45,6.65,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,14900,3
NSEFO,43462,2,NIFTY,NIFTY24DEC14500PE,OPTIDX,NIFTY-OPTIDX,2436100043462,1671,1065.9,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,14500,4
NSEFO,45014,2,NIFTY,NIFTY2121811950CE,OPTIDX,NIFTY-OPTIDX,2104900045014,4396.3,2124.3,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,11950,3
NSEFO,38011,2,BANKNIFTY,BANKNIFTY2140128600CE,OPTIDX,BANKNIFTY-OPTIDX,2109100038011,12329.85,4616.45,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,28600,3
NSEFO,47635,2,NIFTY,NIFTY2121812800CE,OPTIDX,NIFTY-OPTIDX,2104900047635,3546.4,1274.4,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,12800,3
NSEFO,36205,2,NIFTY,NIFTY2131813000CE,OPTIDX,NIFTY-OPTIDX,2107700036205,3367.45,1143.85,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,13000,3
NSEFO,52030,2,BANKNIFTY,BANKNIFTY2141533900PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052030,1756.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,33900,4
NSEFO,43577,2,NIFTY,NIFTY21APR16450CE,OPTIDX,NIFTY-OPTIDX,2111900043577,604.6,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16450,3
NSEFO,43180,2,BANKNIFTY,BANKNIFTY21APR38100PE,OPTIDX,BANKNIFTY-OPTIDX,2111900043180,4790.15,683.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,38100,4
NSEFO,36269,2,NIFTY,NIFTY2121815650CE,OPTIDX,NIFTY-OPTIDX,2104900036269,35,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,15650,3
NSEFO,47745,2,NIFTY,NIFTY2121815150PE,OPTIDX,NIFTY-OPTIDX,2104900047745,482.2,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,15150,4
NSEFO,47641,2,NIFTY,NIFTY2121812900CE,OPTIDX,NIFTY-OPTIDX,2104900047641,3446.4,1174.4,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,12900,3
NSEFO,41680,2,BANKNIFTY,BANKNIFTY2131837600PE,OPTIDX,BANKNIFTY-OPTIDX,2107700041680,3850.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,37600,4
NSEFO,39714,2,BANKNIFTY,BANKNIFTY21APR37300CE,OPTIDX,BANKNIFTY-OPTIDX,2111900039714,4306.15,108.65,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,37300,3
