ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,59479,2,BANKNIFTY,BANKNIFTY2142234600CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059479,6321.9,1031.1,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,34600,3
NSEFO,53509,2,NIFTY,NIFTY2141515750CE,OPTIDX,NIFTY-OPTIDX,2110500053509,799.35,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15750,3
NSEFO,43650,2,NIFTY,NIFTY21MAR16400CE,OPTIDX,NIFTY-OPTIDX,2108400043650,254.45,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16400,3
NSEFO,66634,2,NIFTY,NIFTY21APR14550CE,OPTIDX,NIFTY-OPTIDX,2111900066634,1772.95,273.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14550,3
NSEFO,39530,2,BANKNIFTY,BANKNIFTY2130438900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300039530,5497.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,38900,4
NSEFO,42799,2,BANKNIFTY,BANKNIFTY2130437900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300042799,4297.25,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,37900,4
NSEFO,59543,2,NIFTY,NIFTY2140113200PE,OPTIDX,NIFTY-OPTIDX,2109100059543,95.25,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13200,4
NSEFO,59502,2,BANKNIFTY,BANKNIFTY2142235500PE,OPTIDX,BANKNIFTY-OPTIDX,2111200059502,3339.8,341.1,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,35500,4
NSEFO,37120,2,BANKNIFTY,BANKNIFTY2131828700PE,OPTIDX,BANKNIFTY-OPTIDX,2107700037120,56.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,28700,4
NSEFO,59661,2,NIFTY,NIFTY2140114900CE,OPTIDX,NIFTY-OPTIDX,2109100059661,1318.35,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,14900,3
NSEFO,43462,2,NIFTY,NIFTY24DEC14500PE,OPTIDX,NIFTY-OPTIDX,2436100043462,1689.9,1081.8,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,14500,4
NSEFO,38011,2,BANKNIFTY,BANKNIFTY2140128600CE,OPTIDX,BANKNIFTY-OPTIDX,2109100038011,11952.95,4343.35,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,28600,3
NSEFO,59591,2,BANKNIFTY,BANKNIFTY2142236900CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059591,4529.65,376.25,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,36900,3
NSEFO,36205,2,NIFTY,NIFTY2131813000CE,OPTIDX,NIFTY-OPTIDX,2107700036205,3265.15,1063.85,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,13000,3
NSEFO,52030,2,BANKNIFTY,BANKNIFTY2141533900PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052030,1872.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,33900,4
NSEFO,43577,2,NIFTY,NIFTY21APR16450CE,OPTIDX,NIFTY-OPTIDX,2111900043577,552,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16450,3
NSEFO,43180,2,BANKNIFTY,BANKNIFTY21APR38100PE,OPTIDX,BANKNIFTY-OPTIDX,2111900043180,5007.2,782.4,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,38100,4
NSEFO,41680,2,BANKNIFTY,BANKNIFTY2131837600PE,OPTIDX,BANKNIFTY-OPTIDX,2107700041680,4113.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,37600,4
NSEFO,39714,2,BANKNIFTY,BANKNIFTY21APR37300CE,OPTIDX,BANKNIFTY-OPTIDX,2111900039714,4016.3,21.5,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,37300,3
NSEFO,66528,2,NIFTY,NIFTY21APR13400CE,OPTIDX,NIFTY-OPTIDX,2111900066528,2878.25,936.15,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,13400,3
NSEFO,47814,2,NIFTY,NIFTY2130415950PE,OPTIDX,NIFTY-OPTIDX,2106300047814,1776.4,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15950,4
NSEFO,41587,2,BANKNIFTY,BANKNIFTY2131033500PE,OPTIDX,BANKNIFTY-OPTIDX,2106900041587,821.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,33500,4
NSEFO,44904,2,BANKNIFTY,BANKNIFTY21MAR40200CE,OPTIDX,BANKNIFTY-OPTIDX,2108400044904,1467.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,40200,3
NSEFO,39284,2,NIFTY,NIFTY24DEC13500CE,OPTIDX,NIFTY-OPTIDX,2436100039284,5580.7,3843.7,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,13500,3
NSEFO,55195,2,BANKNIFTY,BANKNIFTY2131834500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055195,1606.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,34500,4
NSEFO,62004,2,BANKNIFTY,BANKNIFTY21FEB28400CE,OPTIDX,BANKNIFTY-OPTIDX,2105600062004,12134.65,4285.65,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,28400,3
NSEFO,39628,2,NIFTY,NIFTY21SEP16000PE,OPTIDX,NIFTY-OPTIDX,2127300039628,1981.8,819.9,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,16000,4
NSEFO,43998,2,NIFTY,NIFTY23JUN11500PE,OPTIDX,NIFTY-OPTIDX,2318000043998,538.25,205.75,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,11500,4
NSEFO,53518,2,NIFTY,NIFTY2141515800CE,OPTIDX,NIFTY-OPTIDX,2110500053518,770.45,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15800,3
NSEFO,56549,2,BANKNIFTY,BANKNIFTY21SEP24000PE,OPTIDX,BANKNIFTY-OPTIDX,2127300056549,400.25,0.05,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,24000,4
NSEFO,55028,2,NIFTY,NIFTY2141516750PE,OPTIDX,NIFTY-OPTIDX,2110500055028,2533.8,750.1,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,16750,4
NSEFO,39482,2,BANKNIFTY,BANKNIFTY2131836500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700039482,3094.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,36500,4
NSEFO,62101,2,BANKNIFTY,BANKNIFTY2130427300PE,OPTIDX,BANKNIFTY-OPTIDX,2106300062101,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,27300,4
NSEFO,52254,2,BANKNIFTY,BANKNIFTY2141537200PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052254,4117.1,231.4,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,37200,4
NSEFO,48152,2,BANKNIFTY,BANKNIFTY2130433200CE,OPTIDX,BANKNIFTY-OPTIDX,2106300048152,7039.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,33200,3
NSEFO,55020,2,BANKNIFTY,BANKNIFTY2131832000PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055020,517.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,32000,4
NSEFO,48043,2,BANKNIFTY,BANKNIFTY2130429200CE,OPTIDX,BANKNIFTY-OPTIDX,2106300048043,11351.45,3518.15,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,29200,3
NSEFO,43031,2,BANKNIFTY,BANKNIFTY2140834300PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043031,1968.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,34300,4
NSEFO,65255,2,BANKNIFTY,BANKNIFTY21APR30200CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065255,10321.45,3376.75,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,30200,3
NSEFO,59539,2,NIFTY,NIFTY2140113100PE,OPTIDX,NIFTY-OPTIDX,2109100059539,80.25,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13100,4
NSEFO,55340,2,BANKNIFTY,BANKNIFTY21JUN31000CE,OPTIDX,BANKNIFTY-OPTIDX,2117500055340,9894.35,3568.95,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,31000,3
NSEFO,55241,2,BANKNIFTY,BANKNIFTY21MAR28000PE,OPTIDX,BANKNIFTY-OPTIDX,2108400055241,115.05,5.95,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,28000,4
NSEFO,41391,2,BANKNIFTY,BANKNIFTY2131029000PE,OPTIDX,BANKNIFTY-OPTIDX,2106900041391,26.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,29000,4
NSEFO,46520,2,BANKNIFTY,BANKNIFTY21FEB34000CE,OPTIDX,BANKNIFTY-OPTIDX,2105600046520,6184.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,34000,3
NSEFO,45091,2,BANKNIFTY,BANKNIFTY21APR39400CE,OPTIDX,BANKNIFTY-OPTIDX,2111900045091,2772.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,39400,3
NSEFO,38687,2,BANKNIFTY,BANKNIFTY21MAR34700PE,OPTIDX,BANKNIFTY-OPTIDX,2108400038687,1912.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,34700,4
NSEFO,55118,2,NIFTY,NIFTY24DEC18000PE,OPTIDX,NIFTY-OPTIDX,2436100055118,3377.75,2452.95,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,18000,4
NSEFO,66500,2,NIFTY,NIFTY21APR12750CE,OPTIDX,NIFTY-OPTIDX,2111900066500,3548.9,1449.5,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12750,3
NSEFO,39580,2,BANKNIFTY,BANKNIFTY2140138800CE,OPTIDX,BANKNIFTY-OPTIDX,2109100039580,2393.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,38800,3
NSEFO,47970,2,BANKNIFTY,BANKNIFTY2130427400PE,OPTIDX,BANKNIFTY-OPTIDX,2106300047970,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,27400,4
NSEFO,56440,2,NIFTY,NIFTY2131814750PE,OPTIDX,NIFTY-OPTIDX,2107700056440,615,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14750,4
NSEFO,52321,2,BANKNIFTY,BANKNIFTY2141538600CE,OPTIDX,BANKNIFTY-OPTIDX,2110500052321,2884.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,38600,3
NSEFO,41463,2,BANKNIFTY,BANKNIFTY2131030600CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041463,9890.1,2249.9,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,30600,3
NSEFO,44735,2,BANKNIFTY,BANKNIFTY2130439900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300044735,6700.2,53,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,39900,4
NSEFO,43541,2,NIFTY,NIFTY21MAR16550CE,OPTIDX,NIFTY-OPTIDX,2108400043541,215.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16550,3
NSEFO,42804,2,BANKNIFTY,BANKNIFTY2130438100CE,OPTIDX,BANKNIFTY-OPTIDX,2106300042804,1728.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,38100,3
NSEFO,53246,2,NIFTY,NIFTY2141514550CE,OPTIDX,NIFTY-OPTIDX,2110500053246,1708.25,188.95,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14550,3
NSEFO,43367,2,NIFTY,NIFTY21MAR14500PE,OPTIDX,NIFTY-OPTIDX,2108400043367,471,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14500,4
NSEFO,63284,2,NIFTY,NIFTY2140112700CE,OPTIDX,NIFTY-OPTIDX,2109100063284,3580.85,1391.95,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,12700,3
NSEFO,48775,2,NIFTY,NIFTY21SEP11500PE,OPTIDX,NIFTY-OPTIDX,2127300048775,142,0.05,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,11500,4
NSEFO,53336,2,NIFTY,NIFTY2141514800CE,OPTIDX,NIFTY-OPTIDX,2110500053336,1487.15,95.85,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14800,3
NSEFO,49013,2,BANKNIFTY,BANKNIFTY21DEC25500CE,OPTIDX,BANKNIFTY-OPTIDX,2136400049013,15989.8,9007.4,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,25500,3
NSEFO,43152,2,BANKNIFTY,BANKNIFTY2140837800PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043152,4544.1,280.1,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,37800,4
NSEFO,60288,2,NIFTY,NIFTY2142215450PE,OPTIDX,NIFTY-OPTIDX,2111200060288,1436.2,247.1,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,15450,4
NSEFO,41550,2,BANKNIFTY,BANKNIFTY2131032800CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041550,7449.4,491.3,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,32800,3
NSEFO,66640,2,NIFTY,NIFTY21APR14600PE,OPTIDX,NIFTY-OPTIDX,2111900066640,662.2,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14600,4
NSEFO,43704,2,NIFTY,NIFTY2140813750PE,OPTIDX,NIFTY-OPTIDX,2109800043704,255.7,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,13750,4
NSEFO,48284,2,NIFTY,NIFTY2130415150CE,OPTIDX,NIFTY-OPTIDX,2106300048284,780.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15150,3
NSEFO,42860,2,BANKNIFTY,BANKNIFTY2131838000PE,OPTIDX,BANKNIFTY-OPTIDX,2107700042860,4510.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38000,4
NSEFO,48279,2,NIFTY,NIFTY2130415050PE,OPTIDX,NIFTY-OPTIDX,2106300048279,678.45,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15050,4
NSEFO,48139,2,BANKNIFTY,BANKNIFTY2130432500PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048139,281.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,32500,4
NSEFO,53214,2,NIFTY,NIFTY2141514250PE,OPTIDX,NIFTY-OPTIDX,2110500053214,492.25,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14250,4
NSEFO,56526,2,NIFTY,NIFTY2131815500CE,OPTIDX,NIFTY-OPTIDX,2107700056526,717.95,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,15500,3
NSEFO,56414,2,NIFTY,NIFTY2131814450CE,OPTIDX,NIFTY-OPTIDX,2107700056414,1685.35,13.65,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14450,3
NSEFO,42031,2,NIFTY,NIFTY21APR16200PE,OPTIDX,NIFTY-OPTIDX,2111900042031,1988,483.1,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16200,4
NSEFO,39452,2,BANKNIFTY,BANKNIFTY2131037000PE,OPTIDX,BANKNIFTY-OPTIDX,2106900039452,3393.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,37000,4
NSEFO,41750,2,NIFTY,NIFTY2131013450PE,OPTIDX,NIFTY-OPTIDX,2106900041750,43.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,13450,4
NSEFO,66497,2,NIFTY,NIFTY21APR12650PE,OPTIDX,NIFTY-OPTIDX,2111900066497,90.45,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12650,4
NSEFO,49164,2,NIFTY,NIFTY25DEC13000PE,OPTIDX,NIFTY-OPTIDX,2535800049164,1202.3,753.8,5001,0.05,75,-1,Nifty 50,2025-12-24T14:30:00,13000,4
NSEFO,44960,2,BANKNIFTY,BANKNIFTY2140140200CE,OPTIDX,BANKNIFTY-OPTIDX,2109100044960,1682.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,40200,3
NSEFO,56405,2,NIFTY,NIFTY2131814300PE,OPTIDX,NIFTY-OPTIDX,2107700056405,345.65,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14300,4
NSEFO,45984,2,NIFTY,NIFTY21DEC10400PE,OPTIDX,NIFTY-OPTIDX,2136400045984,88.8,0.05,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,10400,4
NSEFO,62785,2,BANKNIFTY,BANKNIFTY21FEB32400PE,OPTIDX,BANKNIFTY-OPTIDX,2105600062785,71.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,32400,4
NSEFO,37024,2,BANKNIFTY,BANKNIFTY21APR36000CE,OPTIDX,BANKNIFTY-OPTIDX,2111900037024,4399.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,36000,3
NSEFO,48267,2,NIFTY,NIFTY2130414750PE,OPTIDX,NIFTY-OPTIDX,2106300048267,433.5,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,14750,4
NSEFO,52253,2,BANKNIFTY,BANKNIFTY2141537200CE,OPTIDX,BANKNIFTY-OPTIDX,2110500052253,3785.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,37200,3
NSEFO,56589,2,NIFTY,NIFTY2131812750CE,OPTIDX,NIFTY-OPTIDX,2107700056589,3524.35,1299.15,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,12750,3
NSEFO,41974,2,NIFTY,NIFTY2130416300PE,OPTIDX,NIFTY-OPTIDX,2106300041974,2190.3,156,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,16300,4
NSEFO,59616,2,NIFTY,NIFTY2140114400PE,OPTIDX,NIFTY-OPTIDX,2109100059616,494.05,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,14400,4
NSEFO,60267,2,NIFTY,NIFTY2142215350PE,OPTIDX,NIFTY-OPTIDX,2111200060267,1355.6,215.8,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,15350,4
NSEFO,48131,2,BANKNIFTY,BANKNIFTY2130432100PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048131,201.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,32100,4
NSEFO,56355,2,NIFTY,NIFTY2131813700CE,OPTIDX,NIFTY-OPTIDX,2107700056355,2512.25,467.15,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,13700,3
NSEFO,55236,2,BANKNIFTY,BANKNIFTY21MAR26000CE,OPTIDX,BANKNIFTY-OPTIDX,2108400055236,14607.6,6779,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,26000,3
NSEFO,59546,2,NIFTY,NIFTY2140113300CE,OPTIDX,NIFTY-OPTIDX,2109100059546,2947.85,869.35,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13300,3
NSEFO,49063,2,NIFTY,NIFTY21MAR13150CE,OPTIDX,NIFTY-OPTIDX,2108400049063,3106.25,959.95,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,13150,3
NSEFO,59557,2,NIFTY,NIFTY2140113550PE,OPTIDX,NIFTY-OPTIDX,2109100059557,166,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13550,4
