ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,48051,2,BANKNIFTY,BANKNIFTY2130429500PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048051,14.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,29500,4
NSEFO,47463,2,BANKNIFTY,BANKNIFTY2121830800PE,OPTIDX,BANKNIFTY-OPTIDX,2104900047463,8.2,2.2,2501,0.05,25,-1,Nifty Bank,2021-02-18T14:30:00,30800,4
NSEFO,36943,2,BANKNIFTY,BANKNIFTY21APR33800PE,OPTIDX,BANKNIFTY-OPTIDX,2111900036943,1814.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,33800,4
NSEFO,55491,2,BANKNIFTY,BANKNIFTY21SEP37000CE,OPTIDX,BANKNIFTY-OPTIDX,2127300055491,7094.5,2239.1,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,37000,3
NSEFO,96120,2,NIFTY,NIFTY21MAR9000PE,OPTIDX,NIFTY-OPTIDX,2108400096120,6.5,0.5,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,9000,4
NSEFO,48990,2,BANKNIFTY,BANKNIFTY21MAR33400CE,OPTIDX,BANKNIFTY-OPTIDX,2108400048990,7682.95,1051.35,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,33400,3
NSEFO,55361,2,BANKNIFTY,BANKNIFTY21JUN37000PE,OPTIDX,BANKNIFTY-OPTIDX,2117500055361,4305.25,947.15,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,37000,4
NSEFO,66558,2,NIFTY,NIFTY21APR14150CE,OPTIDX,NIFTY-OPTIDX,2111900066558,2356.65,586.55,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14150,3
NSEFO,58722,2,BANKNIFTY,BANKNIFTY2140133200PE,OPTIDX,BANKNIFTY-OPTIDX,2109100058722,1089.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,33200,4
NSEFO,40085,2,NIFTY,NIFTY24JUN15000PE,OPTIDX,NIFTY-OPTIDX,2417900040085,1830.35,1155.55,5001,0.05,75,-1,Nifty 50,2024-06-27T14:30:00,15000,4
NSEFO,53497,2,NIFTY,NIFTY2141515700CE,OPTIDX,NIFTY-OPTIDX,2110500053497,996.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15700,3
NSEFO,49075,2,NIFTY,NIFTY21MAR13400PE,OPTIDX,NIFTY-OPTIDX,2108400049075,103.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,13400,4
NSEFO,42042,2,NIFTY,NIFTY21APR16300PE,OPTIDX,NIFTY-OPTIDX,2111900042042,1922.45,447.15,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16300,4
NSEFO,39594,2,BANKNIFTY,BANKNIFTY2140138900PE,OPTIDX,BANKNIFTY-OPTIDX,2109100039594,4936.75,318.25,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,38900,4
NSEFO,60020,2,NIFTY,NIFTY2140116100PE,OPTIDX,NIFTY-OPTIDX,2109100060020,1706.5,199.8,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,16100,4
NSEFO,62247,2,BANKNIFTY,BANKNIFTY2140127300PE,OPTIDX,BANKNIFTY-OPTIDX,2109100062247,53.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,27300,4
NSEFO,47751,2,NIFTY,NIFTY21FEB15250PE,OPTIDX,NIFTY-OPTIDX,2105600047751,654.25,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,15250,4
NSEFO,43080,2,BANKNIFTY,BANKNIFTY2140835700PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043080,2526.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,35700,4
NSEFO,52032,2,BANKNIFTY,BANKNIFTY2141534000PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052032,1694.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,34000,4
NSEFO,49112,2,NIFTY,NIFTY21MAR14400CE,OPTIDX,NIFTY-OPTIDX,2108400049112,1996.6,216.1,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14400,3
NSEFO,43581,2,NIFTY,NIFTY21FEB16350PE,OPTIDX,NIFTY-OPTIDX,2105600043581,2075.35,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,16350,4
NSEFO,50400,2,NIFTY,NIFTY21FEB16050CE,OPTIDX,NIFTY-OPTIDX,2105600050400,206.9,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,16050,3
NSEFO,61803,2,BANKNIFTY,BANKNIFTY21FEB27700PE,OPTIDX,BANKNIFTY-OPTIDX,2105600061803,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,27700,4
NSEFO,38725,2,BANKNIFTY,BANKNIFTY21MAR38700PE,OPTIDX,BANKNIFTY-OPTIDX,2108400038725,4678.95,75.75,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,38700,4
NSEFO,53509,2,NIFTY,NIFTY2141515750CE,OPTIDX,NIFTY-OPTIDX,2110500053509,964.5,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15750,3
NSEFO,43650,2,NIFTY,NIFTY21MAR16400CE,OPTIDX,NIFTY-OPTIDX,2108400043650,342.6,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16400,3
NSEFO,66634,2,NIFTY,NIFTY21APR14550CE,OPTIDX,NIFTY-OPTIDX,2111900066634,1984,377.1,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14550,3
NSEFO,39530,2,BANKNIFTY,BANKNIFTY2130438900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300039530,4704.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,38900,4
NSEFO,47381,2,BANKNIFTY,BANKNIFTY2121829000CE,OPTIDX,BANKNIFTY-OPTIDX,2104900047381,12345.4,4287.4,2501,0.05,25,-1,Nifty Bank,2021-02-18T14:30:00,29000,3
NSEFO,42799,2,BANKNIFTY,BANKNIFTY2130437900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300042799,3600.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,37900,4
NSEFO,59543,2,NIFTY,NIFTY2140113200PE,OPTIDX,NIFTY-OPTIDX,2109100059543,83.25,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13200,4
NSEFO,47733,2,NIFTY,NIFTY2121814900PE,OPTIDX,NIFTY-OPTIDX,2104900047733,175.05,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,14900,4
NSEFO,45011,2,NIFTY,NIFTY2121811850PE,OPTIDX,NIFTY-OPTIDX,2104900045011,3.6,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,11850,4
NSEFO,37120,2,BANKNIFTY,BANKNIFTY2131828700PE,OPTIDX,BANKNIFTY-OPTIDX,2107700037120,51.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,28700,4
NSEFO,59661,2,NIFTY,NIFTY2140114900CE,OPTIDX,NIFTY-OPTIDX,2109100059661,1533.85,54.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,14900,3
NSEFO,43462,2,NIFTY,NIFTY24DEC14500PE,OPTIDX,NIFTY-OPTIDX,2436100043462,1654.65,1051.75,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,14500,4
NSEFO,45014,2,NIFTY,NIFTY2121811950CE,OPTIDX,NIFTY-OPTIDX,2104900045014,4517.95,2219.75,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,11950,3
NSEFO,38011,2,BANKNIFTY,BANKNIFTY2140128600CE,OPTIDX,BANKNIFTY-OPTIDX,2109100038011,12797.55,4950.65,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,28600,3
NSEFO,47635,2,NIFTY,NIFTY2121812800CE,OPTIDX,NIFTY-OPTIDX,2104900047635,3668.15,1370.15,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,12800,3
NSEFO,36205,2,NIFTY,NIFTY2131813000CE,OPTIDX,NIFTY-OPTIDX,2107700036205,3489.9,1239,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,13000,3
NSEFO,52030,2,BANKNIFTY,BANKNIFTY2141533900PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052030,1646.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,33900,4
NSEFO,43577,2,NIFTY,NIFTY21APR16450CE,OPTIDX,NIFTY-OPTIDX,2111900043577,677.65,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16450,3
NSEFO,43180,2,BANKNIFTY,BANKNIFTY21APR38100PE,OPTIDX,BANKNIFTY-OPTIDX,2111900043180,4554.5,585.5,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,38100,4
NSEFO,36269,2,NIFTY,NIFTY2121815650CE,OPTIDX,NIFTY-OPTIDX,2104900036269,247.8,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,15650,3
NSEFO,47745,2,NIFTY,NIFTY2121815150PE,OPTIDX,NIFTY-OPTIDX,2104900047745,418.25,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,15150,4
NSEFO,47641,2,NIFTY,NIFTY2121812900CE,OPTIDX,NIFTY-OPTIDX,2104900047641,3568.2,1270.2,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,12900,3
NSEFO,41680,2,BANKNIFTY,BANKNIFTY2131837600PE,OPTIDX,BANKNIFTY-OPTIDX,2107700041680,3571.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,37600,4
NSEFO,39714,2,BANKNIFTY,BANKNIFTY21APR37300CE,OPTIDX,BANKNIFTY-OPTIDX,2111900039714,4695.85,237.65,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,37300,3
NSEFO,66528,2,NIFTY,NIFTY21APR13400CE,OPTIDX,NIFTY-OPTIDX,2111900066528,3105.1,1087.5,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,13400,3
NSEFO,47814,2,NIFTY,NIFTY2130415950PE,OPTIDX,NIFTY-OPTIDX,2106300047814,1545.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15950,4
NSEFO,41587,2,BANKNIFTY,BANKNIFTY2131033500PE,OPTIDX,BANKNIFTY-OPTIDX,2106900041587,686.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,33500,4
NSEFO,47618,2,NIFTY,NIFTY2121812500CE,OPTIDX,NIFTY-OPTIDX,2104900047618,3968.05,1670.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,12500,3
NSEFO,44904,2,BANKNIFTY,BANKNIFTY21MAR40200CE,OPTIDX,BANKNIFTY-OPTIDX,2108400044904,2254.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,40200,3
NSEFO,39284,2,NIFTY,NIFTY24DEC13500CE,OPTIDX,NIFTY-OPTIDX,2436100039284,5779.95,3993.25,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,13500,3
NSEFO,55195,2,BANKNIFTY,BANKNIFTY2131834500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055195,1359.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,34500,4
NSEFO,56286,2,NIFTY,NIFTY2121816100PE,OPTIDX,NIFTY-OPTIDX,2104900056286,1897.3,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,16100,4
NSEFO,62004,2,BANKNIFTY,BANKNIFTY21FEB28400CE,OPTIDX,BANKNIFTY-OPTIDX,2105600062004,12968.3,4910.3,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,28400,3
NSEFO,39628,2,NIFTY,NIFTY21SEP16000PE,OPTIDX,NIFTY-OPTIDX,2127300039628,1876.8,748.3,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,16000,4
NSEFO,43998,2,NIFTY,NIFTY23JUN11500PE,OPTIDX,NIFTY-OPTIDX,2318000043998,521.25,195.15,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,11500,4
NSEFO,53518,2,NIFTY,NIFTY2141515800CE,OPTIDX,NIFTY-OPTIDX,2110500053518,932.65,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15800,3
NSEFO,56549,2,BANKNIFTY,BANKNIFTY21SEP24000PE,OPTIDX,BANKNIFTY-OPTIDX,2127300056549,370.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,24000,4
NSEFO,55028,2,NIFTY,NIFTY2141516750PE,OPTIDX,NIFTY-OPTIDX,2110500055028,2446.05,727.85,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,16750,4
NSEFO,39482,2,BANKNIFTY,BANKNIFTY2131836500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700039482,2655.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,36500,4
NSEFO,62101,2,BANKNIFTY,BANKNIFTY2130427300PE,OPTIDX,BANKNIFTY-OPTIDX,2106300062101,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,27300,4
NSEFO,52254,2,BANKNIFTY,BANKNIFTY2141537200PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052254,3689.45,97.65,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,37200,4
NSEFO,48152,2,BANKNIFTY,BANKNIFTY2130433200CE,OPTIDX,BANKNIFTY-OPTIDX,2106300048152,7923.8,548.4,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,33200,3
NSEFO,55020,2,BANKNIFTY,BANKNIFTY2131832000PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055020,439.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,32000,4
NSEFO,48043,2,BANKNIFTY,BANKNIFTY2130429200CE,OPTIDX,BANKNIFTY-OPTIDX,2106300048043,12183.65,4144.95,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,29200,3
NSEFO,43031,2,BANKNIFTY,BANKNIFTY2140834300PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043031,1720.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,34300,4
NSEFO,65255,2,BANKNIFTY,BANKNIFTY21APR30200CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065255,11170.5,3922.4,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,30200,3
NSEFO,59539,2,NIFTY,NIFTY2140113100PE,OPTIDX,NIFTY-OPTIDX,2109100059539,70.2,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13100,4
NSEFO,55340,2,BANKNIFTY,BANKNIFTY21JUN31000CE,OPTIDX,BANKNIFTY-OPTIDX,2117500055340,10704.6,4062.5,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,31000,3
NSEFO,55241,2,BANKNIFTY,BANKNIFTY21MAR28000PE,OPTIDX,BANKNIFTY-OPTIDX,2108400055241,122.1,23.8,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,28000,4
NSEFO,41391,2,BANKNIFTY,BANKNIFTY2131029000PE,OPTIDX,BANKNIFTY-OPTIDX,2106900041391,26.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,29000,4
NSEFO,46520,2,BANKNIFTY,BANKNIFTY21FEB34000CE,OPTIDX,BANKNIFTY-OPTIDX,2105600046520,7179.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,34000,3
NSEFO,45091,2,BANKNIFTY,BANKNIFTY21APR39400CE,OPTIDX,BANKNIFTY-OPTIDX,2111900045091,3745.15,237.15,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,39400,3
NSEFO,38687,2,BANKNIFTY,BANKNIFTY21MAR34700PE,OPTIDX,BANKNIFTY-OPTIDX,2108400038687,1642.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,34700,4
NSEFO,55118,2,NIFTY,NIFTY24DEC18000PE,OPTIDX,NIFTY-OPTIDX,2436100055118,4017.65,3097.65,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,18000,4
NSEFO,66500,2,NIFTY,NIFTY21APR12750CE,OPTIDX,NIFTY-OPTIDX,2111900066500,3775.5,1615.6,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12750,3
NSEFO,39580,2,BANKNIFTY,BANKNIFTY2140138800CE,OPTIDX,BANKNIFTY-OPTIDX,2109100039580,3021.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,38800,3
NSEFO,47970,2,BANKNIFTY,BANKNIFTY2130427400PE,OPTIDX,BANKNIFTY-OPTIDX,2106300047970,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,27400,4
NSEFO,56440,2,NIFTY,NIFTY2131814750PE,OPTIDX,NIFTY-OPTIDX,2107700056440,525.6,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14750,4
NSEFO,39239,2,BANKNIFTY,BANKNIFTY2121836400CE,OPTIDX,BANKNIFTY-OPTIDX,2104900039239,4126.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-18T14:30:00,36400,3
NSEFO,44054,2,BANKNIFTY,BANKNIFTY2121827200CE,OPTIDX,BANKNIFTY-OPTIDX,2104900044054,14144.75,6086.75,2501,0.05,25,-1,Nifty Bank,2021-02-18T14:30:00,27200,3
NSEFO,52321,2,BANKNIFTY,BANKNIFTY2141538600CE,OPTIDX,BANKNIFTY-OPTIDX,2110500052321,3509.7,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,38600,3
NSEFO,41463,2,BANKNIFTY,BANKNIFTY2131030600CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041463,10733.55,2864.15,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,30600,3
NSEFO,44735,2,BANKNIFTY,BANKNIFTY2130439900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300044735,6027.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,39900,4
NSEFO,43541,2,NIFTY,NIFTY21MAR16550CE,OPTIDX,NIFTY-OPTIDX,2108400043541,296.7,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16550,3
NSEFO,42804,2,BANKNIFTY,BANKNIFTY2130438100CE,OPTIDX,BANKNIFTY-OPTIDX,2106300042804,2542.7,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,38100,3
NSEFO,53246,2,NIFTY,NIFTY2141514550CE,OPTIDX,NIFTY-OPTIDX,2110500053246,1925.55,292.85,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14550,3
NSEFO,43367,2,NIFTY,NIFTY21MAR14500PE,OPTIDX,NIFTY-OPTIDX,2108400043367,417.1,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14500,4
NSEFO,63284,2,NIFTY,NIFTY2140112700CE,OPTIDX,NIFTY-OPTIDX,2109100063284,3806,1565.7,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,12700,3
NSEFO,43578,2,NIFTY,NIFTY2121816400CE,OPTIDX,NIFTY-OPTIDX,2104900043578,6.4,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,16400,3
NSEFO,48775,2,NIFTY,NIFTY21SEP11500PE,OPTIDX,NIFTY-OPTIDX,2127300048775,131.75,0.05,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,11500,4
NSEFO,53336,2,NIFTY,NIFTY2141514800CE,OPTIDX,NIFTY-OPTIDX,2110500053336,1697,185,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14800,3
NSEFO,49013,2,BANKNIFTY,BANKNIFTY21DEC25500CE,OPTIDX,BANKNIFTY-OPTIDX,2136400049013,16804.85,9574.45,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,25500,3
NSEFO,47716,2,NIFTY,NIFTY2121814500CE,OPTIDX,NIFTY-OPTIDX,2104900047716,1949.2,0.05,5001,0.05,75,-1,Nifty 50,2021-02-18T14:30:00,14500,3
NSEFO,43152,2,BANKNIFTY,BANKNIFTY2140837800PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043152,4065.05,124.25,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,37800,4
NSEFO,41550,2,BANKNIFTY,BANKNIFTY2131032800CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041550,8333.25,1031.15,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,32800,3
NSEFO,66640,2,NIFTY,NIFTY21APR14600PE,OPTIDX,NIFTY-OPTIDX,2111900066640,606.35,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14600,4
NSEFO,43704,2,NIFTY,NIFTY2140813750PE,OPTIDX,NIFTY-OPTIDX,2109800043704,223.15,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,13750,4
NSEFO,48284,2,NIFTY,NIFTY2130415150CE,OPTIDX,NIFTY-OPTIDX,2106300048284,1104.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15150,3
NSEFO,42860,2,BANKNIFTY,BANKNIFTY2131838000PE,OPTIDX,BANKNIFTY-OPTIDX,2107700042860,3935.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38000,4
NSEFO,48279,2,NIFTY,NIFTY2130415050PE,OPTIDX,NIFTY-OPTIDX,2106300048279,557.15,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15050,4
NSEFO,48139,2,BANKNIFTY,BANKNIFTY2130432500PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048139,246.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,32500,4
NSEFO,53214,2,NIFTY,NIFTY2141514250PE,OPTIDX,NIFTY-OPTIDX,2110500053214,433.9,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14250,4
NSEFO,56526,2,NIFTY,NIFTY2131815500CE,OPTIDX,NIFTY-OPTIDX,2107700056526,915.95,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,15500,3
NSEFO,56414,2,NIFTY,NIFTY2131814450CE,OPTIDX,NIFTY-OPTIDX,2107700056414,1924.05,129.15,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14450,3
NSEFO,42031,2,NIFTY,NIFTY21APR16200PE,OPTIDX,NIFTY-OPTIDX,2111900042031,1832.35,398.45,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16200,4
NSEFO,39452,2,BANKNIFTY,BANKNIFTY2131037000PE,OPTIDX,BANKNIFTY-OPTIDX,2106900039452,2868.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,37000,4
NSEFO,41750,2,NIFTY,NIFTY2131013450PE,OPTIDX,NIFTY-OPTIDX,2106900041750,39.65,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,13450,4
NSEFO,66497,2,NIFTY,NIFTY21APR12650PE,OPTIDX,NIFTY-OPTIDX,2111900066497,80.3,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12650,4
NSEFO,49164,2,NIFTY,NIFTY25DEC13000PE,OPTIDX,NIFTY-OPTIDX,2535800049164,1181.25,736.05,5001,0.05,75,-1,Nifty 50,2025-12-24T14:30:00,13000,4
NSEFO,44960,2,BANKNIFTY,BANKNIFTY2140140200CE,OPTIDX,BANKNIFTY-OPTIDX,2109100044960,2499.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,40200,3
NSEFO,56405,2,NIFTY,NIFTY2131814300PE,OPTIDX,NIFTY-OPTIDX,2107700056405,294.2,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14300,4
NSEFO,45984,2,NIFTY,NIFTY21DEC10400PE,OPTIDX,NIFTY-OPTIDX,2136400045984,83.45,0.05,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,10400,4
NSEFO,62785,2,BANKNIFTY,BANKNIFTY21FEB32400PE,OPTIDX,BANKNIFTY-OPTIDX,2105600062785,97.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,32400,4
NSEFO,37024,2,BANKNIFTY,BANKNIFTY21APR36000CE,OPTIDX,BANKNIFTY-OPTIDX,2111900037024,5183.2,123.9,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,36000,3
NSEFO,36799,2,BANKNIFTY,BANKNIFTY2121836100PE,OPTIDX,BANKNIFTY-OPTIDX,2104900036799,839.7,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-18T14:30:00,36100,4
