ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,43100,2,BANKNIFTY,BANKNIFTY2140836400CE,OPTIDX,BANKNIFTY-OPTIDX,2109800043100,3161.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,36400,3
NSEFO,45082,2,BANKNIFTY,BANKNIFTY21APR39200PE,OPTIDX,BANKNIFTY-OPTIDX,2111900045082,7369.55,2059.25,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,39200,4
NSEFO,45021,2,FINNIFTY,FINNIFTY2131016100PE,OPTIDX,FINNIFTY-OPTIDX,2106900045021,906.8,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,16100,4
NSEFO,41852,2,NIFTY,NIFTY2131014600CE,OPTIDX,NIFTY-OPTIDX,2106900041852,1025.35,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,14600,3
NSEFO,50933,2,NIFTY,NIFTY22JUN10900PE,OPTIDX,NIFTY-OPTIDX,2218100050933,424.7,180.4,5001,0.05,75,-1,Nifty 50,2022-06-30T14:30:00,10900,4
NSEFO,45052,2,BANKNIFTY,BANKNIFTY2141539600PE,OPTIDX,BANKNIFTY-OPTIDX,2110500045052,7697.35,1937.55,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,39600,4
NSEFO,39391,2,BANKNIFTY,BANKNIFTY2130437100PE,OPTIDX,BANKNIFTY-OPTIDX,2106300039391,5277.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,37100,4
NSEFO,54483,2,FINNIFTY,FINNIFTY2141520100CE,OPTIDX,FINNIFTY-OPTIDX,2110500054483,223.25,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-15T14:30:00,20100,3
NSEFO,65026,2,BANKNIFTY,BANKNIFTY21APR27400PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065026,322.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,27400,4
NSEFO,52199,2,BANKNIFTY,BANKNIFTY2141536300CE,OPTIDX,BANKNIFTY-OPTIDX,2110500052199,3445.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,36300,3
NSEFO,66437,2,FINNIFTY,FINNIFTY21APR16900PE,OPTIDX,FINNIFTY-OPTIDX,2111900066437,2172.2,373.4,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,16900,4
NSEFO,43022,2,BANKNIFTY,BANKNIFTY2140834100CE,OPTIDX,BANKNIFTY-OPTIDX,2109800043022,5016.35,144.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,34100,3
NSEFO,43703,2,NIFTY,NIFTY2140813750CE,OPTIDX,NIFTY-OPTIDX,2109800043703,2116.55,328.85,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,13750,3
NSEFO,45188,2,FINNIFTY,FINNIFTY2131017600CE,OPTIDX,FINNIFTY-OPTIDX,2106900045188,285,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,17600,3
NSEFO,37084,2,NIFTY,NIFTY21APR15450CE,OPTIDX,NIFTY-OPTIDX,2111900037084,870.7,5.6,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,15450,3
NSEFO,35048,2,BANKNIFTY,BANKNIFTY2141532000CE,OPTIDX,BANKNIFTY-OPTIDX,2110500035048,7115.5,1145,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,32000,3
NSEFO,39903,2,NIFTY,NIFTY2140116150CE,OPTIDX,NIFTY-OPTIDX,2109100039903,280.65,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,16150,3
NSEFO,41758,2,BANKNIFTY,BANKNIFTY21APR37600CE,OPTIDX,BANKNIFTY-OPTIDX,2111900041758,3021.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,37600,3
NSEFO,65231,2,BANKNIFTY,BANKNIFTY21APR29200PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065231,707.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,29200,4
NSEFO,35304,2,FINNIFTY,FINNIFTY2131812500CE,OPTIDX,FINNIFTY-OPTIDX,2107700035304,5580.65,2207.85,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,12500,3
NSEFO,44926,2,FINNIFTY,FINNIFTY2131014700PE,OPTIDX,FINNIFTY-OPTIDX,2106900044926,77.4,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,14700,4
NSEFO,48195,2,NIFTY,NIFTY2130413150PE,OPTIDX,NIFTY-OPTIDX,2106300048195,5.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13150,4
NSEFO,43658,2,NIFTY,NIFTY24DEC12500CE,OPTIDX,NIFTY-OPTIDX,2436100043658,6094.5,4319.9,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,12500,3
NSEFO,38390,2,BANKNIFTY,BANKNIFTY2131028800CE,OPTIDX,BANKNIFTY-OPTIDX,2106900038390,10335.25,2709.35,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,28800,3
NSEFO,43997,2,NIFTY,NIFTY23JUN11500CE,OPTIDX,NIFTY-OPTIDX,2318000043997,5845.55,3979.65,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,11500,3
NSEFO,59429,2,FINNIFTY,FINNIFTY2140115600PE,OPTIDX,FINNIFTY-OPTIDX,2109100059429,908.65,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-01T14:30:00,15600,4
NSEFO,65237,2,BANKNIFTY,BANKNIFTY21APR29500PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065237,794.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,29500,4
NSEFO,35046,2,BANKNIFTY,BANKNIFTY2141531900CE,OPTIDX,BANKNIFTY-OPTIDX,2110500035046,7213.4,1194.8,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,31900,3
NSEFO,39899,2,FINNIFTY,FINNIFTY21APR19100CE,OPTIDX,FINNIFTY-OPTIDX,2111900039899,593.7,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,19100,3
NSEFO,44078,2,NIFTY,NIFTY23JUN13000PE,OPTIDX,NIFTY-OPTIDX,2318000044078,1430.8,896.8,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,13000,4
NSEFO,65989,2,FINNIFTY,FINNIFTY21APR13200PE,OPTIDX,FINNIFTY-OPTIDX,2111900065989,203.15,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,13200,4
NSEFO,40081,2,NIFTY,NIFTY23JUN15000PE,OPTIDX,NIFTY-OPTIDX,2318000040081,2397.95,1615.25,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,15000,4
NSEFO,59542,2,NIFTY,NIFTY2140113200CE,OPTIDX,NIFTY-OPTIDX,2109100059542,2674.9,624.2,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13200,3
NSEFO,48162,2,NIFTY,NIFTY2130412350CE,OPTIDX,NIFTY-OPTIDX,2106300048162,3528.55,1301.95,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,12350,3
NSEFO,60172,2,NIFTY,NIFTY2142214350CE,OPTIDX,NIFTY-OPTIDX,2111200060172,1618.05,188.85,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,14350,3
NSEFO,61916,2,FINNIFTY,FINNIFTY21MAY14100CE,OPTIDX,FINNIFTY-OPTIDX,2114700061916,4118.65,1347.15,5001,0.05,40,-1,Nifty Fin Service,2021-05-27T14:30:00,14100,3
NSEFO,39671,2,BANKNIFTY,BANKNIFTY2140137100PE,OPTIDX,BANKNIFTY-OPTIDX,2109100039671,5104.25,308.35,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,37100,4
NSEFO,56331,2,NIFTY,NIFTY2131813550CE,OPTIDX,NIFTY-OPTIDX,2107700056331,2295.85,237.35,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,13550,3
NSEFO,59537,2,FINNIFTY,FINNIFTY2140118500PE,OPTIDX,FINNIFTY-OPTIDX,2109100059537,3634.95,812.25,5001,0.05,40,-1,Nifty Fin Service,2021-04-01T14:30:00,18500,4
NSEFO,52577,2,FINNIFTY,FINNIFTY2141516200PE,OPTIDX,FINNIFTY-OPTIDX,2110500052577,1501.2,53.7,5001,0.05,40,-1,Nifty Fin Service,2021-04-15T14:30:00,16200,4
NSEFO,56481,2,NIFTY,NIFTY2131815350CE,OPTIDX,NIFTY-OPTIDX,2107700056481,416.55,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,15350,3
NSEFO,48044,2,BANKNIFTY,BANKNIFTY2130429200PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048044,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,29200,4
NSEFO,56471,2,NIFTY,NIFTY2131815250CE,OPTIDX,NIFTY-OPTIDX,2107700056471,481.3,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,15250,3
NSEFO,43188,2,BANKNIFTY,BANKNIFTY21SEP36000CE,OPTIDX,BANKNIFTY-OPTIDX,2127300043188,6614.1,2300.5,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,36000,3
NSEFO,66492,2,NIFTY,NIFTY21APR12550CE,OPTIDX,NIFTY-OPTIDX,2111900066492,3379.25,1298.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12550,3
NSEFO,39431,2,BANKNIFTY,BANKNIFTY2131036500CE,OPTIDX,BANKNIFTY-OPTIDX,2106900039431,1554.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,36500,3
NSEFO,49018,2,BANKNIFTY,BANKNIFTY21DEC28500PE,OPTIDX,BANKNIFTY-OPTIDX,2136400049018,2580.7,1047.4,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,28500,4
NSEFO,38487,2,BANKNIFTY,BANKNIFTY21SEP26000CE,OPTIDX,BANKNIFTY-OPTIDX,2127300038487,13959.95,7212.55,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,26000,3
NSEFO,45598,2,FINNIFTY,FINNIFTY21MAR17800PE,OPTIDX,FINNIFTY-OPTIDX,2108400045598,2897.2,283.4,5001,0.05,40,-1,Nifty Fin Service,2021-03-25T14:30:00,17800,4
NSEFO,43948,2,NIFTY,NIFTY2140815800PE,OPTIDX,NIFTY-OPTIDX,2109800043948,2007.7,360.3,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,15800,4
NSEFO,45299,2,FINNIFTY,FINNIFTY21MAR12900PE,OPTIDX,FINNIFTY-OPTIDX,2108400045299,16.85,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-25T14:30:00,12900,4
NSEFO,48243,2,NIFTY,NIFTY2130414250PE,OPTIDX,NIFTY-OPTIDX,2106300048243,113.6,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,14250,4
NSEFO,38606,2,NIFTY,NIFTY2140112950CE,OPTIDX,NIFTY-OPTIDX,2109100038606,2936.95,822.85,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,12950,3
NSEFO,43327,2,FINNIFTY,FINNIFTY2140814900PE,OPTIDX,FINNIFTY-OPTIDX,2109800043327,590.2,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-08T14:30:00,14900,4
NSEFO,59977,2,FINNIFTY,FINNIFTY2142217700PE,OPTIDX,FINNIFTY-OPTIDX,2111200059977,2855.25,625.75,5001,0.05,40,-1,Nifty Fin Service,2021-04-22T14:30:00,17700,4
NSEFO,54752,2,NIFTY,NIFTY21MAR16750CE,OPTIDX,NIFTY-OPTIDX,2108400054752,67.25,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16750,3
NSEFO,54472,2,FINNIFTY,FINNIFTY2140820100CE,OPTIDX,FINNIFTY-OPTIDX,2109800054472,163.95,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-08T14:30:00,20100,3
NSEFO,61753,2,BANKNIFTY,BANKNIFTY21MAY36200CE,OPTIDX,BANKNIFTY-OPTIDX,2114700061753,4514.25,638.75,2501,0.05,25,-1,Nifty Bank,2021-05-27T14:30:00,36200,3
NSEFO,66075,2,FINNIFTY,FINNIFTY21APR14600CE,OPTIDX,FINNIFTY-OPTIDX,2111900066075,3524.1,824.5,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,14600,3
NSEFO,61733,2,BANKNIFTY,BANKNIFTY21MAY35300CE,OPTIDX,BANKNIFTY-OPTIDX,2114700061733,5107.05,852.95,2501,0.05,25,-1,Nifty Bank,2021-05-27T14:30:00,35300,3
NSEFO,54760,2,NIFTY,NIFTY2140116700CE,OPTIDX,NIFTY-OPTIDX,2109100054760,136.8,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,16700,3
NSEFO,48113,2,BANKNIFTY,BANKNIFTY2130431400CE,OPTIDX,BANKNIFTY-OPTIDX,2106300048113,7718.25,93.15,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,31400,3
NSEFO,44763,2,FINNIFTY,FINNIFTY2130417900PE,OPTIDX,FINNIFTY-OPTIDX,2106300044763,3199.4,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-04T14:30:00,17900,4
NSEFO,45126,2,BANKNIFTY,BANKNIFTY21JUN42000PE,OPTIDX,BANKNIFTY-OPTIDX,2117500045126,10228,4731.5,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,42000,4
NSEFO,58662,2,BANKNIFTY,BANKNIFTY2140132500CE,OPTIDX,BANKNIFTY-OPTIDX,2109100058662,6447,494.1,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,32500,3
NSEFO,56083,2,FINNIFTY,FINNIFTY2131814300CE,OPTIDX,FINNIFTY-OPTIDX,2107700056083,3731.4,521.6,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,14300,3
NSEFO,43085,2,BANKNIFTY,BANKNIFTY2140835900CE,OPTIDX,BANKNIFTY-OPTIDX,2109800043085,3524.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,35900,3
NSEFO,49150,2,NIFTY,NIFTY21MAR15300PE,OPTIDX,NIFTY-OPTIDX,2108400049150,1396.1,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,15300,4
NSEFO,59942,2,FINNIFTY,FINNIFTY2142216800CE,OPTIDX,FINNIFTY-OPTIDX,2111200059942,1621.45,19.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-22T14:30:00,16800,3
NSEFO,39638,2,BANKNIFTY,BANKNIFTY2140136700CE,OPTIDX,BANKNIFTY-OPTIDX,2109100039638,2706.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,36700,3
NSEFO,43991,2,NIFTY,NIFTY2140816300CE,OPTIDX,NIFTY-OPTIDX,2109800043991,297.35,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,16300,3
