ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,59671,2,BANKNIFTY,BANKNIFTY2142237700CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059671,2208.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,37700,3
NSEFO,59436,2,FINNIFTY,FINNIFTY2140116000CE,OPTIDX,FINNIFTY-OPTIDX,2109100059436,1636.9,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-01T14:30:00,16000,3
NSEFO,54901,2,NIFTY,NIFTY2140816700PE,OPTIDX,NIFTY-OPTIDX,2109800054901,3122.8,1111.9,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,16700,4
NSEFO,39368,2,BANKNIFTY,BANKNIFTY2130436600CE,OPTIDX,BANKNIFTY-OPTIDX,2106300039368,622.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,36600,3
NSEFO,41687,2,NIFTY,NIFTY2131012900CE,OPTIDX,NIFTY-OPTIDX,2106900041687,2737.1,558.4,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,12900,3
NSEFO,41805,2,NIFTY,NIFTY2131014200CE,OPTIDX,NIFTY-OPTIDX,2106900041805,1284.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,14200,3
NSEFO,38519,2,BANKNIFTY,BANKNIFTY2131838500CE,OPTIDX,BANKNIFTY-OPTIDX,2107700038519,731.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38500,3
NSEFO,45507,2,FINNIFTY,FINNIFTY21MAR16200PE,OPTIDX,FINNIFTY-OPTIDX,2108400045507,1434.85,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-25T14:30:00,16200,4
NSEFO,55224,2,BANKNIFTY,BANKNIFTY21MAR20000CE,OPTIDX,BANKNIFTY-OPTIDX,2108400055224,18634.25,11098.55,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,20000,3
NSEFO,35299,2,NIFTY,NIFTY21DEC16500PE,OPTIDX,NIFTY-OPTIDX,2136400035299,2806.75,1509.65,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,16500,4
NSEFO,37036,2,FINNIFTY,FINNIFTY21APR17900CE,OPTIDX,FINNIFTY-OPTIDX,2111900037036,793.35,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,17900,3
NSEFO,59582,2,NIFTY,NIFTY2140113800PE,OPTIDX,NIFTY-OPTIDX,2109100059582,408.4,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13800,4
NSEFO,43978,2,NIFTY,NIFTY23JUN11000PE,OPTIDX,NIFTY-OPTIDX,2318000043978,517.6,196.2,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,11000,4
NSEFO,36825,2,BANKNIFTY,BANKNIFTY2130435800CE,OPTIDX,BANKNIFTY-OPTIDX,2106300036825,1312.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,35800,3
NSEFO,45095,2,FINNIFTY,FINNIFTY2131016600CE,OPTIDX,FINNIFTY-OPTIDX,2106900045095,743,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,16600,3
NSEFO,45103,2,BANKNIFTY,BANKNIFTY21APR39800CE,OPTIDX,BANKNIFTY-OPTIDX,2111900045103,1486.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,39800,3
NSEFO,62349,2,NIFTY,NIFTY21MAY15900CE,OPTIDX,NIFTY-OPTIDX,2114700062349,615.25,0.05,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,15900,3
NSEFO,39862,2,FINNIFTY,FINNIFTY2131819200PE,OPTIDX,FINNIFTY-OPTIDX,2107700039862,4693.25,1458.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,19200,4
NSEFO,61766,2,BANKNIFTY,BANKNIFTY21MAY36700CE,OPTIDX,BANKNIFTY-OPTIDX,2114700061766,3480.15,57.85,2501,0.05,25,-1,Nifty Bank,2021-05-27T14:30:00,36700,3
NSEFO,59950,2,FINNIFTY,FINNIFTY2142217200CE,OPTIDX,FINNIFTY-OPTIDX,2111200059950,1049.95,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-22T14:30:00,17200,3
NSEFO,59923,2,FINNIFTY,FINNIFTY2142216000PE,OPTIDX,FINNIFTY-OPTIDX,2111200059923,1459.95,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-22T14:30:00,16000,4
NSEFO,66508,2,NIFTY,NIFTY21APR12950CE,OPTIDX,NIFTY-OPTIDX,2111900066508,2691.75,799.85,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12950,3
NSEFO,42948,2,BANKNIFTY,BANKNIFTY2140832400PE,OPTIDX,BANKNIFTY-OPTIDX,2109800042948,1604.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,32400,4
NSEFO,49134,2,NIFTY,NIFTY21MAR14900PE,OPTIDX,NIFTY-OPTIDX,2108400049134,1260.3,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14900,4
NSEFO,39822,2,FINNIFTY,FINNIFTY2131019100PE,OPTIDX,FINNIFTY-OPTIDX,2106900039822,4639.85,1337.65,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,19100,4
NSEFO,36570,2,BANKNIFTY,BANKNIFTY21MAR22500PE,OPTIDX,BANKNIFTY-OPTIDX,2108400036570,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,22500,4
NSEFO,61992,2,FINNIFTY,FINNIFTY21MAY16700CE,OPTIDX,FINNIFTY-OPTIDX,2114700061992,1655.8,63.4,5001,0.05,40,-1,Nifty Fin Service,2021-05-27T14:30:00,16700,3
NSEFO,36965,2,BANKNIFTY,BANKNIFTY21APR34400PE,OPTIDX,BANKNIFTY-OPTIDX,2111900036965,3266,65.3,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,34400,4
NSEFO,41817,2,NIFTY,NIFTY2131014250PE,OPTIDX,NIFTY-OPTIDX,2106900041817,536.65,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,14250,4
NSEFO,35102,2,NIFTY,NIFTY25JUN11000CE,OPTIDX,NIFTY-OPTIDX,2517700035102,6868.8,5007.5,5001,0.05,75,-1,Nifty 50,2025-06-26T14:30:00,11000,3
NSEFO,45267,2,FINNIFTY,FINNIFTY21MAR12600CE,OPTIDX,FINNIFTY-OPTIDX,2108400045267,5172.9,1879,5001,0.05,40,-1,Nifty Fin Service,2021-03-25T14:30:00,12600,3
NSEFO,59072,2,BANKNIFTY,BANKNIFTY2140135200CE,OPTIDX,BANKNIFTY-OPTIDX,2109100059072,3234,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,35200,3
NSEFO,38475,2,BANKNIFTY,BANKNIFTY2140129100CE,OPTIDX,BANKNIFTY-OPTIDX,2109100038475,9417.25,2337.55,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,29100,3
NSEFO,48215,2,NIFTY,NIFTY2130413650PE,OPTIDX,NIFTY-OPTIDX,2106300048215,37.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13650,4
NSEFO,53437,2,NIFTY,NIFTY2141515350CE,OPTIDX,NIFTY-OPTIDX,2110500053437,597.3,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15350,3
NSEFO,96110,2,NIFTY,NIFTY21MAR8500PE,OPTIDX,NIFTY-OPTIDX,2108400096110,3.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,8500,4
NSEFO,43183,2,BANKNIFTY,BANKNIFTY21APR38200PE,OPTIDX,BANKNIFTY-OPTIDX,2111900043183,6521.2,1486.1,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,38200,4
NSEFO,53334,2,NIFTY,NIFTY2141514750CE,OPTIDX,NIFTY-OPTIDX,2110500053334,972.45,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14750,3
NSEFO,48868,2,BANKNIFTY,BANKNIFTY21MAR30100PE,OPTIDX,BANKNIFTY-OPTIDX,2108400048868,371.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,30100,4
NSEFO,45164,2,FINNIFTY,FINNIFTY2131017300CE,OPTIDX,FINNIFTY-OPTIDX,2106900045164,293.45,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,17300,3
NSEFO,44975,2,BANKNIFTY,BANKNIFTY2140839400CE,OPTIDX,BANKNIFTY-OPTIDX,2109800044975,1121.25,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,39400,3
NSEFO,66424,2,FINNIFTY,FINNIFTY21APR16300CE,OPTIDX,FINNIFTY-OPTIDX,2111900066424,1680.2,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,16300,3
NSEFO,59997,2,NIFTY,NIFTY2140115550CE,OPTIDX,NIFTY-OPTIDX,2109100059997,379.5,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,15550,3
NSEFO,65294,2,BANKNIFTY,BANKNIFTY21APR31000PE,OPTIDX,BANKNIFTY-OPTIDX,2111900065294,1364.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,31000,4
NSEFO,49021,2,BANKNIFTY,BANKNIFTY21DEC31500CE,OPTIDX,BANKNIFTY-OPTIDX,2136400049021,9358.95,4054.85,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,31500,3
NSEFO,47850,2,NIFTY,NIFTY21MAR15950PE,OPTIDX,NIFTY-OPTIDX,2108400047850,2373,448.2,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,15950,4
NSEFO,42793,2,BANKNIFTY,BANKNIFTY2130437900CE,OPTIDX,BANKNIFTY-OPTIDX,2106300042793,140.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,37900,3
NSEFO,48943,2,BANKNIFTY,BANKNIFTY21MAR31600PE,OPTIDX,BANKNIFTY-OPTIDX,2108400048943,935.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,31600,4
NSEFO,41667,2,BANKNIFTY,BANKNIFTY2131037800CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041667,608.25,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,37800,3
NSEFO,65977,2,FINNIFTY,FINNIFTY21APR12900CE,OPTIDX,FINNIFTY-OPTIDX,2111900065977,4864.25,1767.75,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,12900,3
NSEFO,39524,2,BANKNIFTY,BANKNIFTY21MAR36200CE,OPTIDX,BANKNIFTY-OPTIDX,2108400039524,2190.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,36200,3
NSEFO,55067,2,BANKNIFTY,BANKNIFTY2131833200CE,OPTIDX,BANKNIFTY-OPTIDX,2107700055067,4850.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,33200,3
NSEFO,56131,2,FINNIFTY,FINNIFTY2131815900CE,OPTIDX,FINNIFTY-OPTIDX,2107700056131,1570.35,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,15900,3
NSEFO,53069,2,NIFTY,NIFTY2140816650PE,OPTIDX,NIFTY-OPTIDX,2109800053069,3069.95,1069.95,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,16650,4
NSEFO,50973,2,NIFTY,NIFTY22JUN11900PE,OPTIDX,NIFTY-OPTIDX,2218100050973,547.9,153.9,5001,0.05,75,-1,Nifty 50,2022-06-30T14:30:00,11900,4
NSEFO,39273,2,NIFTY,NIFTY22JUN13500CE,OPTIDX,NIFTY-OPTIDX,2218100039273,3345.25,1801.85,5001,0.05,75,-1,Nifty 50,2022-06-30T14:30:00,13500,3
NSEFO,43853,2,NIFTY,NIFTY2140815000CE,OPTIDX,NIFTY-OPTIDX,2109800043853,744.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,15000,3
NSEFO,52238,2,BANKNIFTY,BANKNIFTY2141536600PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052238,4938.7,463.6,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,36600,4
NSEFO,43127,2,BANKNIFTY,BANKNIFTY2140837300CE,OPTIDX,BANKNIFTY-OPTIDX,2109800043127,2041.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,37300,3
NSEFO,48804,2,BANKNIFTY,BANKNIFTY21MAR28400CE,OPTIDX,BANKNIFTY-OPTIDX,2108400048804,10181.05,2835.35,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,28400,3
NSEFO,58775,2,BANKNIFTY,BANKNIFTY2140133900PE,OPTIDX,BANKNIFTY-OPTIDX,2109100058775,2430,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,33900,4
NSEFO,62145,2,FINNIFTY,FINNIFTY21MAY19000PE,OPTIDX,FINNIFTY-OPTIDX,2114700062145,4243.1,1709.7,5001,0.05,40,-1,Nifty Fin Service,2021-05-27T14:30:00,19000,4
NSEFO,66658,2,NIFTY,NIFTY21APR14950PE,OPTIDX,NIFTY-OPTIDX,2111900066658,1362.4,150.5,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14950,4
NSEFO,41752,2,BANKNIFTY,BANKNIFTY21APR37500CE,OPTIDX,BANKNIFTY-OPTIDX,2111900041752,2299.7,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,37500,3
NSEFO,43264,2,FINNIFTY,FINNIFTY2140814000PE,OPTIDX,FINNIFTY-OPTIDX,2109800043264,275.35,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-08T14:30:00,14000,4
NSEFO,36751,2,FINNIFTY,FINNIFTY2141513700PE,OPTIDX,FINNIFTY-OPTIDX,2110500036751,241.7,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-15T14:30:00,13700,4
NSEFO,56184,2,FINNIFTY,FINNIFTY2131816600PE,OPTIDX,FINNIFTY-OPTIDX,2107700056184,1799.25,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,16600,4
NSEFO,41793,2,NIFTY,NIFTY2131014100PE,OPTIDX,NIFTY-OPTIDX,2106900041793,402.6,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,14100,4
NSEFO,48777,2,NIFTY,NIFTY21SEP12000PE,OPTIDX,NIFTY-OPTIDX,2127300048777,302.9,0.05,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,12000,4
NSEFO,35187,2,BANKNIFTY,BANKNIFTY21MAY33100CE,OPTIDX,BANKNIFTY-OPTIDX,2114700035187,6283.45,1363.65,2501,0.05,25,-1,Nifty Bank,2021-05-27T14:30:00,33100,3
NSEFO,59482,2,BANKNIFTY,BANKNIFTY2142234700PE,OPTIDX,BANKNIFTY-OPTIDX,2111200059482,3396.6,24,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,34700,4
NSEFO,59450,2,FINNIFTY,FINNIFTY2140116600CE,OPTIDX,FINNIFTY-OPTIDX,2109100059450,1164,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-01T14:30:00,16600,3
NSEFO,50101,2,BANKNIFTY,BANKNIFTY2130435200PE,OPTIDX,BANKNIFTY-OPTIDX,2106300050101,3081.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,35200,4
NSEFO,58997,2,BANKNIFTY,BANKNIFTY2140134500CE,OPTIDX,BANKNIFTY-OPTIDX,2109100058997,3820.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,34500,3
NSEFO,52344,2,FINNIFTY,FINNIFTY2141514400PE,OPTIDX,FINNIFTY-OPTIDX,2110500052344,467.45,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-15T14:30:00,14400,4
NSEFO,41678,2,NIFTY,NIFTY2131012750CE,OPTIDX,NIFTY-OPTIDX,2106900041678,2889.75,704.65,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,12750,3
NSEFO,36604,2,BANKNIFTY,BANKNIFTY21JUN28500CE,OPTIDX,BANKNIFTY-OPTIDX,2117500036604,10328.05,3943.15,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,28500,3
NSEFO,43161,2,BANKNIFTY,BANKNIFTY2140838100PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043161,6386.3,987.2,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,38100,4
NSEFO,36944,2,BANKNIFTY,BANKNIFTY21APR33900CE,OPTIDX,BANKNIFTY-OPTIDX,2111900036944,4882.35,291.15,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,33900,3
NSEFO,45593,2,FINNIFTY,FINNIFTY21MAR17700PE,OPTIDX,FINNIFTY-OPTIDX,2108400045593,3010.15,346.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-25T14:30:00,17700,4
NSEFO,66535,2,NIFTY,NIFTY21APR13550PE,OPTIDX,NIFTY-OPTIDX,2111900066535,439.9,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,13550,4
NSEFO,41548,2,BANKNIFTY,BANKNIFTY2131032700CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041548,5456.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,32700,3
NSEFO,60336,2,NIFTY,NIFTY2142216500PE,OPTIDX,NIFTY-OPTIDX,2111200060336,2870.45,998.65,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,16500,4
NSEFO,44853,2,BANKNIFTY,BANKNIFTY2131840100CE,OPTIDX,BANKNIFTY-OPTIDX,2107700044853,317.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,40100,3
NSEFO,59248,2,FINNIFTY,FINNIFTY2140114000PE,OPTIDX,FINNIFTY-OPTIDX,2109100059248,220.7,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-01T14:30:00,14000,4
NSEFO,41630,2,BANKNIFTY,BANKNIFTY2131037400CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041630,770,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,37400,3
NSEFO,43500,2,NIFTY,NIFTY2130416450PE,OPTIDX,NIFTY-OPTIDX,2106300043500,3004.85,813.85,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,16450,4
NSEFO,46496,2,FINNIFTY,FINNIFTY2130420500CE,OPTIDX,FINNIFTY-OPTIDX,2106300046496,3.05,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-04T14:30:00,20500,3
NSEFO,48973,2,BANKNIFTY,BANKNIFTY21MAR32600CE,OPTIDX,BANKNIFTY-OPTIDX,2108400048973,5578,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,32600,3
NSEFO,45513,2,NIFTY,NIFTY21DEC15500PE,OPTIDX,NIFTY-OPTIDX,2136400045513,2078.1,986.5,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,15500,4
NSEFO,48205,2,NIFTY,NIFTY2130413400PE,OPTIDX,NIFTY-OPTIDX,2106300048205,12.15,4.65,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13400,4
NSEFO,39901,2,FINNIFTY,FINNIFTY21APR19200CE,OPTIDX,FINNIFTY-OPTIDX,2111900039901,388.3,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-29T14:30:00,19200,3
NSEFO,56222,2,FINNIFTY,FINNIFTY2131817300CE,OPTIDX,FINNIFTY-OPTIDX,2107700056222,493.7,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,17300,3
NSEFO,43778,2,NIFTY,NIFTY2140814500CE,OPTIDX,NIFTY-OPTIDX,2109800043778,1117.15,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,14500,3
NSEFO,36212,2,BANKNIFTY,BANKNIFTY2131828400CE,OPTIDX,BANKNIFTY-OPTIDX,2107700036212,10200.1,2748.8,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,28400,3
NSEFO,44755,2,FINNIFTY,FINNIFTY2130417800CE,OPTIDX,FINNIFTY-OPTIDX,2106300044755,21.9,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-04T14:30:00,17800,3
NSEFO,41846,2,FINNIFTY,FINNIFTY2131819300PE,OPTIDX,FINNIFTY-OPTIDX,2107700041846,4797.5,1551.4,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,19300,4
NSEFO,47831,2,NIFTY,NIFTY21MAR15900CE,OPTIDX,NIFTY-OPTIDX,2108400047831,184.4,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,15900,3
NSEFO,39440,2,BANKNIFTY,BANKNIFTY2131036700CE,OPTIDX,BANKNIFTY-OPTIDX,2106900039440,1168,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,36700,3
NSEFO,54900,2,NIFTY,NIFTY2140816700CE,OPTIDX,NIFTY-OPTIDX,2109800054900,116.1,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,16700,3
NSEFO,61964,2,FINNIFTY,FINNIFTY21MAY15400PE,OPTIDX,FINNIFTY-OPTIDX,2114700061964,1246.75,64.15,5001,0.05,40,-1,Nifty Fin Service,2021-05-27T14:30:00,15400,4
NSEFO,36997,2,BANKNIFTY,BANKNIFTY21APR35300CE,OPTIDX,BANKNIFTY-OPTIDX,2111900036997,3818.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,35300,3
NSEFO,39727,2,FINNIFTY,FINNIFTY2130419800CE,OPTIDX,FINNIFTY-OPTIDX,2106300039727,3.05,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-04T14:30:00,19800,3
NSEFO,53201,2,BANKNIFTY,BANKNIFTY21MAR35600PE,OPTIDX,BANKNIFTY-OPTIDX,2108400053201,3756.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,35600,4
NSEFO,53082,2,NIFTY,NIFTY2141513750CE,OPTIDX,NIFTY-OPTIDX,2110500053082,1844.55,228.45,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,13750,3
NSEFO,62216,2,NIFTY,NIFTY21MAY13900PE,OPTIDX,NIFTY-OPTIDX,2114700062216,720.65,3.55,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,13900,4
NSEFO,58736,2,BANKNIFTY,BANKNIFTY2140133400PE,OPTIDX,BANKNIFTY-OPTIDX,2109100058736,2069.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,33400,4
NSEFO,52007,2,BANKNIFTY,BANKNIFTY2141533000PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052007,2096.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,33000,4
