ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,45996,2,NIFTY,NIFTY21JUN10300CE,OPTIDX,NIFTY-OPTIDX,2117500045996,6034,3771,5001,0.05,75,-1,Nifty 50,2021-06-24T14:30:00,10300,3
NSEFO,53471,2,NIFTY,NIFTY2141515500CE,OPTIDX,NIFTY-OPTIDX,2110500053471,919.3,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15500,3
NSEFO,52298,2,BANKNIFTY,BANKNIFTY2141537700PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052298,5368.3,687.2,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,37700,4
NSEFO,36798,2,NIFTY,NIFTY2141513550PE,OPTIDX,NIFTY-OPTIDX,2110500036798,222.65,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,13550,4
NSEFO,62291,2,NIFTY,NIFTY21MAY15200CE,OPTIDX,NIFTY-OPTIDX,2114700062291,1203.5,0.05,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,15200,3
NSEFO,53071,2,NIFTY,NIFTY2141513650PE,OPTIDX,NIFTY-OPTIDX,2110500053071,254.9,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,13650,4
NSEFO,43768,2,BANKNIFTY,BANKNIFTY2142232600PE,OPTIDX,BANKNIFTY-OPTIDX,2111200043768,1695.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,32600,4
NSEFO,96110,2,NIFTY,NIFTY21MAR8500PE,OPTIDX,NIFTY-OPTIDX,2108400096110,3.05,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,8500,4
NSEFO,41909,2,NIFTY,NIFTY2131015600CE,OPTIDX,NIFTY-OPTIDX,2106900041909,243.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,15600,3
NSEFO,45005,2,FINNIFTY,FINNIFTY2131015700PE,OPTIDX,FINNIFTY-OPTIDX,2106900045005,298.15,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,15700,4
